Sumi Helal
Tamer Kahveci
Tuba Yavuz-Kahveci
Ye Xia
Aditya G. Parameswaran
Alex Kirlik
Alexandra Kolla
Andreas Kloeckner
Anil Nirmal Hirani
Brian P. Bailey
Brighten Godfrey
Carl A. Gunter
Chandra Sekhar Chekuri
Chengxiang Zhai
Craig Zilles
Dan Roth
Darko Marinov
David A. Padua
David Alexander Forsyth
Derek W. Hoiem
Gerald F. DeJong - II
Grigore Rosu
Gul Agha
Indranil Gupta
Jeff Erickson
Jiawei Han
John C. Hart
Jose Meseguer
Josep Torrellas
Julia Constanze Hockenmaier
Karrie G. Karahalios
Kevin Chen-Chuan Chang
Klara Nahrstedt
Laxmikant V. Kale
Leonard B. Pitt
Lui Sha
Luke Olson
Madhusudan Parthasarathy
Mahesh Viswanathan
Manoj M. Prabhakaran
Marc Snir
Marco Caccamo
Matthew Caesar
Paris Smaragdis
Ranjitha Kumar
Rob A. Rutenbar
Robin H. Kravets
Roy H. Campbell
Samuel N. Kamin
Samuel T. King
Sariel Har-Peled
Sarita V. Adve
Saurabh Sinha
Sheldon Howard Jacobson
Steven M. LaValle
Svetlana Lazebnik
Tao Xie
Tarek F. Abdelzaher
Vikram Adve
Wai-Tat Fu
William D. Gropp
A. Udaya Shankar
Adam Porter
Alan Sussman
Alexander Barg
Amitabh Varshney
Amol Deshpande
Aravind Srinivasan
Ashok Agrawala
Atif Memon
Ben Bederson
Ben Shneiderman
Bobby (Samrat) Bhattacharjee
Bonnie Dorr
Charalampos (Babis) Papamanthou
Chau-Wen Tseng
Clyde Kruskal
Dana Nau
David Van Horn
David Jacobs
David Mount
Dianne O'Leary
Don Perlis
Donald Yeung
Douglas Oard
Elaine Shi
Hal Daume III
Hanan Samet
Hector Corrada Bravo
Howard Elman
James Purtilo
James Reggia
Jeffrey Foster
Jeffrey Hollingsworth
Jennifer Golbeck
Jimmy Lin
John Aloimonos
Jon Froehlich
Jonathan Katz
Joseph Ja' Ja'
Larry Davis
Leah Findlater
Louiqa Raschid
Michael Hicks
Michel Cukier
Mihai Pop
Mohammad Hajiaghayi
Neil Spring
Nicholas Roussopoulos
Pete Keleher
Phil Resnik
Rajeev Barua
Ramalingam Chellappa
Ramani Duraiswami
Rance Cleaveland
Samir Khuller
Sridhar Hannenhalli
Uzi Vishkin
V.S. Subrahmanian
William Gasarch
Zia Khan
Alexandra Meliou
Andrew McCallum
Andrew McGregor
Arjun Guha
Arun Venkataramani
Benjamin M. Marlin
Brian Levine
Charles C Weems
Dan Sheldon
David A. Mix Barrington
David Jensen
Deepak Ganesan
Donald F Towsley
Emery Berger
Erik G Learned-Miller
Evangelos Kalogerakis
Gerome Miklau
Hanna M. Wallach
Hava T Siegelmann
J. Eliot B. Moss
Jack C Wileden
James Allan
James F Kurose
Leon Osterweil
Lori A Clarke
Mark Corner
Neil Immerman
Prashant Shenoy
Ramesh Sitaraman
Robert Moll
Roderic A Grupen
Rui Wang
Shlomo Zilberstein
Sridhar Mahadevan
W. Bruce Croft
Yanlei Diao
Yuriy Brun
Alfred O. Hero
Atul Prakash
Barzan Mozafari
Benjamin Kuipers
Brian Noble
Daniel E. Atkins
David E. Kieras
David T. Blaauw
Demosthenis Teneketzis
Dragomir Radev
Edmund H Durfee
Edwin Olson
Elliot Soloway
Emily Mower Provost
Farnam Jahanian
Georg Essl
Grant Schoenebeck
Gregory H. Wakefield
H V Jagadish
Honglak Lee
Igor Markov
J. Alex Halderman
Jacob Abernethy
Jason Flinn
Jason Mars
Jia Deng
John E. Laird
John H. Holland
John P. Hayes
Kang G. Shin
Karem A. Sakallah
Kevin Fu
Kevin J. Compton
Lingjia Tang
Marios Papaefthymiou
Mark S. Ackerman
Martha Pollack
Martin J. Strauss
Michael J. Cafarella
Michael Wellman
Mingyan Liu
Peter M. Chen
Pinaki Mazumder
Prabal Dutta
Quentin F. Stout
Rada Mihalcea
Satinder Singh Baveja
Satish Narayanasamy
Scott Mahlke
Seth Pettie
Stephane Lafortune
Sugih Jamin
Thomas F. Wenisch
Todd Austin
Trevor Mudge
Valeria Bertacco
Yaoyun Shi
Zeeshan H. Syed
Zhuoqing Morley Mao
Arindam Banerjee
Brent Hecht
Eric Van Wyk
Gary Meyer
George Karypis
Gopalan Nadathur
Jaideep Srivastava
John Carlis
Jon Weissman
Joseph Konstan
Joseph Y. Halpern
Larry Carter
Loren Terveen
Maria Gini
Mats Heimdahl
Milos Prvulovic
Mohamed Mokbel
Nate Foster
Nick Hopper
Nikolaos Papanikolopoulos
Paul Schrater
Pen-Chung Yew
Ravi Janardan
Rui Kuang
Shashi Shekhar
Stephen McCamant
Stergios Roumeliotis
Stephen Guy
Svetlana Yarosh
Tian He
Vipin Kumar
Volkan Isler
Yousef Saad
Zhi-Li Zhang
Alex Berg
Anselmo Lastra
Cynthia Sturton
David Plaisted
David Stotts
Dinesh Manocha
Fabian Monrose
Frederick Brooks Jr.
Gary Bishop
Gregory Welch
Henry Fuchs
Jack Snoeyink
James Anderson
Jan Prins
Jan-Michael Frahm
Jasleen Kaur
Ketan Mayer-Patel
Kevin Jeffay
Leonard McMillan
Marc Niethammer
Michael Fern
Michael Reiter
Ming Lin
Montek Singh
Prasun Dewan
Ron Alterovitz
Sanjoy Baruah
Stan Ahalt
Stephen Pizer
Tamara Berg
Vladimir Jojic
Aaron Roth
Alexander (Sasha) Rakhlin
Andreas Haeberlen
Ani Nenkova
Benjamin C. Pierce
Boon Thau Loo
Camillo J. Taylor
Chris Callison-Burch
Insup Lee
Jean Gallier
Jianbo Shi
Joe Devietti
Kostas Daniilidis
Ladislav Kavan
Lyle Ungar
Matt Blaze
Max Mintz
Michael Kearns
Milo Martin
Mitch Marcus
Nadia Heninger
Rajeev Alur
Rakesh Vohra
Sampath Kannan
Sanjeev Khanna
Stephanie Weirich
Steve Zdancewic
Sudipto Guha
Susan B. Davidson
Val Tannen
Zach Ives
Shi-Kuo Chang
Donald Chiarulli
Bruce Childers
Sangyeun Cho
Panos Chrysanthis
Robert Daley
Milos Hauskrecht
Rebecca Hwa
Alexandros Labrinidis
John Lange
Adam Lee
Diane Litman
G. Elisabeta Marai
Rami Melhem
Daniel Mosse
Kirk Pruhs
Jingtao Wang
Janyce Wiebe
Youtao Zhang
Taieb Znati
James F. Allen
Christopher M. Brown
John Criswell
Chen Ding
Sandhya Dwarkadas
Daniel Gildea
Philip Guo
Lane A. Hemaspaandra
M. Ehsan Hoque
Engin Ipek
Henry Kautz
Ji Liu
Jiebo Luo
Randal C. Nelson
Lenhart K. Schubert
Michael L. Scott
Joel I. Seiferas
Kai Shen
Daniel Stefankovic
Muthuramakrishnan Venkitasubramaniam
Aiichiro Nakano
Ari Requicha
Barry Boehm
Bhaskar Krishnamachari
Cauligi (Raghu) Raghavendra
Cyrus Shahabi
David Kempe
Dennis McLeod
Ellis Horowitz
Ethan Katz-Bassett
Fei Sha
Francisco Valero-Cuevas
Gaurav S. Sukhatme
Gerard Medioni
Hao Li
Jay Kuo
Jeffrey A. Miller
Jernej Barbic
Kai Hwang
Kevin Knight
Laurent Itti
Leana Golubchik
Leonard Adleman
Maja J Mataric
Melvin Breuer
Michael Arbib
Michael S Waterman
Milind Tambe
Ming-Deh Huang
Minlan Yu
Murali Annavaram
Nenad Medvidovia
Nora Ayanian
Paul Debevec
Paul S. Rosenbloom
Rajiv Kalia
Ramakant Nevatia
Ramesh Govindan
Remo Rohs
Shaddin Dughmi
Shahram Ghandeharizadeh
Shang-Hua Teng
Shrikanth (Shri) S. Narayanan
Stefan Schaal
Stephen Lu
Sven Koenig
Tim-Ting Chen
Todd A. Brun
Ulrich Neumann
Viktor K. Prasanna
William GJ Halfond
Wyatt Lloyd
Xianghong Jasmine Zhou
Yan Liu
Adam Klivans
Alan K. Cline
Aloysius K. Mok
Anna Gal
Brent Waters
Calvin Lin
Chandrajit Bajaj
Dana H. Ballard
Daniel Miranker
David I. Zuckerman
Don Batory
Donald Fussell
E. Allen Emerson
Emmett Witchel
Eric Price
Etienne Vouga
Gordon S. Novak Jr.
Greg Plaxton
Isil Dillig
J. Strother Moore
James C. Browne
Jayadev Misra
Keshav Pingali
Kristen Grauman
Lorenzo Alvisi
Michael D. Dahlin
Mohamed G. Gouda
Peter Stone
Raymond Mooney
Risto Miikkulainen
Robert A. Van de Geijn
Simon S. Lam
Thomas Dillig
Vijaya Ramachandran
Warren A. Hunt Jr.
William H. Press
William R. Cook
Yin Zhang
Adam Bargteil
Al Davis
Bob Kessler
Cem Yuksel
Christopher Johnson
Chuck Hansen
Craig Caldwell
Elaine Cohen
Ellen Riloff
Erik Brunvand
Erin Parker
Feifei Li
Ganesh Gopalakrishnan
Guido Gerig
Jeff Phillips
Jeff Weiss
Joe Zachary
John Hollerbach
John Regehr
Jur van den Berg
Kenneth Stevens
Kobus van der Merwe
Lee Hollaar
Marcel Prastawa
Mark Van Langeveld
Martin Berzins
Mary Hall
Matthew Flatt
Matthew Might
Mike Kirby
Miriah Meyer
Rajeev Balasubramonian
Rich Riesenfeld
Richard Brown
Ross Whitaker
Sneha Kasera
Suresh Venkatasubramanian
Thomas Fletcher
Thomas Schmid
Tolga Tasdizen
Tom Henderson
Valerio Pascucci
Vivek Srikumar
William Thompson
Zvonimir Rakamaric
Aaron Quinlan
Abhi Shelat
Alfred Weaver
Andrew Grimshaw
Connelly Barnes
David Evans
Gabriel Robins
Jack Davidson
James Cohoon
Jason Lawrence
John Knight
John Stankovic
Kamin Whitehouse
Kevin Skadron
Kevin Sullivan
Malathi Veeraraghavan
Marty Humphrey
Mary Lou Soffa
Mohammad Mahmoody
Sudhanva Gurumurthi
Westley Weimer
Worthy Martin
Yanjun Qi
Alan Borning
Ali Farhadi
Anna R. Karlin
Anup Rao
Arvind Krishnamurthy
Brian L. Curless
Carlos Guestrin
Dan Grossman
Dan Suciu
Daniel S. Weld
David Wetherall
Dieter Fox
Ed Lazowska
Emanuel Todorov
Gaetano Borriello
Georg Seelig
Henry M. Levy
Ira Kemelmacher-Shlizerman
James A. Fogarty
James Landay
James R. Lee
Jeff Heer
John Zahorjan
Joshua R. Smith
Larry Ruzzo
Linda Shapiro
Luis Ceze
Luke Zettlemoyer
Magdalena Balazinska
Mark Oskin
Martin Tompa
Maya Cakmak
Michael Ernst
Oren Etzioni
Paul Beame
Pedro Domingos
Rajesh Rao
Richard Anderson
Richard E. Ladner
Shwetak Patel
Shyam Gollakota
Steve Gribble
Steve Tanimoto
Steven D. Gribble
Steven Seitz
Su-In Lee
Tadayoshi Kohno
Tom Anderson
Zoran Popovic
Aditya Akella
Amos Ron
Andrea Arpaci-Dusseau
Anhai Doan
Barton Miller
Ben Liblit
Benjamin Snyder
Bilge Mutlu
Charles Dyer
David Wood
Deborah Joseph
Dieter van Melkebeek
Eftychios Sifakis
Eric Bach
Gurindar Sohi
Jeffrey Naughton
Jerry Zhu
Jignesh Patel
Jin-Yi Cai
Jude Shavlik
Karthikeyan Sankaralingam
Li Zhang
Mark D. Hill
Michael Ferris
Michael Gleicher
Michael Swift
Miron Livny
Paul Barford
Remzi Arpaci-Dusseau
Shan Lu
Shuchi Chawla
Somesh Jha
Stephen Wright
Suman Banerjee
Susan Horwitz
Thomas Reps
Thomas Ristenpart
Xiaojin Zhu
Adrian Sandu
Alexey V Onufriev
Ali R Butt
Anil Kumar Vullikanti
B. Aditya Prakash
Barbara Ryder
Calvin J. Ribbens
Chang-Tien Lu
Changhee Jung
Chris North
Christopher Barrett
Cliff Shaffer
Csaba J. Egyhazy
Danfeng (Daphne) Yao
Deborah Tatar
Denis Gracanin
Dennis Kafura
Dongyoon Lee
Doug A. Bowman
Edward A. Fox
Eli Tilevich
Godmar Back
Ing-Ray Chen
Kirk W. Cameron
Layne T. Watson
Lenwood S Heath
Liqing Zhang
Madhav Marathe
Manuel A. A. Pérez-Quiñones
Naren Ramakrishnan
Osman Balci
Scott McCrickard
Stephen H. Edwards
Steve Harrison
T. M. Murali
Wenjing Lou
Wu Feng
Yang Cao
Yong Cao
Caitlin Kelleher
Chenyang Lu
Christopher Gill
Jeremy Buhler
Jonathan Turner
Kilian Weinberger
Kunal Agrawal
Michael Brent
Patrick Crowley
Raj Jain
Robert Pless
Roch Guerin
Roger Chamberlain
Ron Cytron
Sanmay Das
Tao Ju
Viktor Gruev
Weixiong Zhang
William Richard
Yasutaka Furukawa
Yixin Chen
Avi Silberschatz
Brian Scassellati
Bryan Ford
Dana Angluin
Daniel A. Spielman
Daniel Abadi
David Gelernter
Drew McDermott
Holly Rushmeier
James Aspnes
Joan Feigenbaum
Julie Dorsey
Michael Fischer
Paul Hudak
Ruzica Piskac
Stanley C. Eisenstat
Steven Zucker
Vladimir Rokhlin
Yang Richard Yang
Zhong Shao
Taesoo Kim
