KATELYN,0.010,0.779,2
ROSANNE,0.010,0.789,3
WENDI,0.010,0.799,4
TESSA,0.010,0.810,5
BERTA,0.010,0.820,6
MARVA,0.010,0.830,7
IMELDA,0.010,0.840,8
MARIETTA,0.010,0.850,9
MARCI,0.010,0.860,0
LEONOR,0.010,0.870,1
ARLINE,0.010,0.880,2
SASHA,0.010,0.890,3
MADELYN,0.010,0.900,4
JANNA,0.010,0.910,5
JULIETTE,0.010,0.920,6
DEENA,0.010,0.929,7
AURELIA,0.010,0.939,8
JOSEFA,0.010,0.949,9
AUGUSTA,0.010,0.959,0
LILIANA,0.010,0.968,1
YOUNG,0.010,0.978,2
CHRISTIAN,0.010,0.988,3
LESSIE,0.010,0.997,4
AMALIA,0.010,1.007,5
SAVANNAH,0.010,1.017,6
ANASTASIA,0.010,1.026,7
VILMA,0.010,1.036,8
NATALIA,0.010,1.045,9
ROSELLA,0.010,1.055,0
LYNNETTE,0.010,1.064,1
CORINA,0.010,1.074,2
ALFREDA,0.009,1.083,3
LEANNA,0.009,1.093,4
CAREY,0.009,1.102,5
AMPARO,0.009,1.112,6
COLEEN,0.009,1.121,7
TAMRA,0.009,1.131,8
AISHA,0.009,1.140,9
WILDA,0.009,1.149,0
KARYN,0.009,1.159,1
CHERRY,0.009,1.168,2
QUEEN,0.009,1.177,3
MAURA,0.009,1.187,4
MAI,0.009,1.196,5
EVANGELINA,0.009,1.205,6
ROSANNA,0.009,1.214,7
HALLIE,0.009,1.224,8
ERNA,0.009,1.233,9
ENID,0.009,1.242,0
MARIANA,0.009,1.251,1
LACY,0.009,1.260,2
JULIET,0.009,1.270,3
JACKLYN,0.009,1.279,4
FREIDA,0.009,1.288,5
MADELEINE,0.009,1.297,6
MARA,0.009,1.306,7
HESTER,0.009,1.315,8
CATHRYN,0.009,1.324,9
LELIA,0.009,1.333,0
CASANDRA,0.009,1.343,1
BRIDGETT,0.009,1.352,2
ANGELITA,0.009,1.361,3
JANNIE,0.009,1.370,4
DIONNE,0.009,1.379,5
ANNMARIE,0.009,1.388,6
KATINA,0.009,1.397,7
BERYL,0.009,1.405,8
PHOEBE,0.009,1.414,9
MILLICENT,0.009,1.423,0
KATHERYN,0.009,1.432,1
DIANN,0.009,1.441,2
CARISSA,0.009,1.450,3
MARYELLEN,0.009,1.459,4
LIZ,0.009,1.468,5
LAURI,0.009,1.476,6
HELGA,0.009,1.485,7
GILDA,0.009,1.494,8
ADRIAN,0.009,1.503,9
RHEA,0.009,1.511,0
MARQUITA,0.009,1.520,1
HOLLIE,0.009,1.529,2
TISHA,0.009,1.538,3
TAMERA,0.009,1.546,4
ANGELIQUE,0.009,1.555,5
FRANCESCA,0.009,1.564,6
BRITNEY,0.009,1.573,7
KAITLIN,0.009,1.581,8
LOLITA,0.009,1.590,9
FLORINE,0.009,1.599,0
ROWENA,0.009,1.607,1
REYNA,0.009,1.616,2
TWILA,0.009,1.624,3
FANNY,0.009,1.633,4
JANELL,0.009,1.641,5
INES,0.009,1.650,6
CONCETTA,0.009,1.658,7
BERTIE,0.009,1.667,8
ALBA,0.009,1.676,9
BRIGITTE,0.009,1.684,0
ALYSON,0.009,1.693,1
VONDA,0.008,1.701,2
PANSY,0.008,1.710,3
ELBA,0.008,1.718,4
NOELLE,0.008,1.726,5
LETITIA,0.008,1.735,6
KITTY,0.008,1.743,7
DEANN,0.008,1.752,8
BRANDIE,0.008,1.760,9
LOUELLA,0.008,1.769,0
LETA,0.008,1.777,1
FELECIA,0.008,1.786,2
SHARLENE,0.008,1.794,3
LESA,0.008,1.802,4
BEVERLEY,0.008,1.811,5
ROBERT,0.008,1.819,6
ISABELLA,0.008,1.827,7
HERMINIA,0.008,1.836,8
TERRA,0.008,1.844,9
CELINA,0.008,1.852,0
TORI,0.008,1.861,1
OCTAVIA,0.008,1.869,2
JADE,0.008,1.877,3
DENICE,0.008,1.885,4
GERMAINE,0.008,1.894,5
SIERRA,0.008,1.902,6
MICHELL,0.008,1.910,7
CORTNEY,0.008,1.918,8
NELLY,0.008,1.926,9
DORETHA,0.008,1.934,0
SYDNEY,0.008,1.943,1
DEIDRA,0.008,1.951,2
MONIKA,0.008,1.959,3
LASHONDA,0.008,1.967,4
JUDI,0.008,1.975,5
CHELSEY,0.008,1.983,6
ANTIONETTE,0.008,1.991,7
MARGOT,0.008,1.999,8
BOBBY,0.008,2.007,9
ADELAIDE,0.008,2.015,0
NAN,0.008,2.023,1
LEEANN,0.008,2.030,2
ELISHA,0.008,2.038,3
DESSIE,0.008,2.046,4
LIBBY,0.008,2.054,5
KATHI,0.008,2.062,6
GAYLA,0.008,2.070,7
LATANYA,0.008,2.078,8
MINA,0.008,2.086,9
MELLISA,0.008,2.093,0
KIMBERLEE,0.008,2.101,1
JASMIN,0.008,2.109,2
RENAE,0.008,2.117,3
ZELDA,0.008,2.125,4
ELDA,0.008,2.132,5
MA,0.008,2.140,6
JUSTINA,0.008,2.148,7
GUSSIE,0.008,2.156,8
EMILIE,0.008,2.163,9
CAMILLA,0.008,2.171,0
ABBIE,0.008,2.179,1
ROCIO,0.008,2.186,2
KAITLYN,0.008,2.194,3
JESSE,0.008,2.202,4
EDYTHE,0.008,2.209,5
ASHLEIGH,0.008,2.217,6
SELINA,0.008,2.225,7
LAKESHA,0.008,2.232,8
GERI,0.008,2.240,9
ALLENE,0.008,2.248,0
PAMALA,0.008,2.255,1
MICHAELA,0.008,2.263,2
DAYNA,0.008,2.270,3
CARYN,0.008,2.278,4
ROSALIA,0.008,2.286,5
SUN,0.007,2.293,6
JACQULINE,0.007,2.301,7
REBECA,0.007,2.308,8
MARYBETH,0.007,2.315,9
KRYSTLE,0.007,2.323,0
IOLA,0.007,2.330,1
DOTTIE,0.007,2.338,2
BENNIE,0.007,2.345,3
BELLE,0.007,2.353,4
AUBREY,0.007,2.360,5
GRISELDA,0.007,2.367,6
ERNESTINA,0.007,2.375,7
ELIDA,0.007,2.382,8
ADRIANNE,0.007,2.390,9
DEMETRIA,0.007,2.397,0
DELMA,0.007,2.404,1
CHONG,0.007,2.412,2
JAQUELINE,0.007,2.419,3
DESTINY,0.007,2.427,4
ARLEEN,0.007,2.434,5
VIRGINA,0.007,2.441,6
RETHA,0.007,2.448,7
FATIMA,0.007,2.456,8
TILLIE,0.007,2.463,9
ELEANORE,0.007,2.470,0
CARI,0.007,2.478,1
TREVA,0.007,2.485,2
BIRDIE,0.007,2.492,3
WILHELMINA,0.007,2.499,4
ROSALEE,0.007,2.506,5
MAURINE,0.007,2.514,6
LATRICE,0.007,2.521,7
YONG,0.007,2.528,8
JENA,0.007,2.535,9
TARYN,0.007,2.542,0
ELIA,0.007,2.549,1
DEBBY,0.007,2.556,2
MAUDIE,0.007,2.564,3
JEANNA,0.007,2.571,4
DELILAH,0.007,2.578,5
CATRINA,0.007,2.585,6
SHONDA,0.007,2.592,7
HORTENCIA,0.007,2.599,8
THEODORA,0.007,2.606,9
TERESITA,0.007,2.613,0
ROBBIN,0.007,2.620,1
DANETTE,0.007,2.627,2
MARYJANE,0.007,2.634,3
FREDDIE,0.007,2.641,4
DELPHINE,0.007,2.648,5
BRIANNE,0.007,2.655,6
NILDA,0.007,2.662,7
DANNA,0.007,2.669,8
CINDI,0.007,2.676,9
BESS,0.007,2.683,0
IONA,0.007,2.690,1
HANNA,0.007,2.697,2
ARIEL,0.007,2.704,3
WINONA,0.007,2.711,4
VIDA,0.007,2.718,5
ROSITA,0.007,2.725,6
MARIANNA,0.007,2.731,7
WILLIAM,0.007,2.738,8
RACHEAL,0.007,2.745,9
GUILLERMINA,0.007,2.752,0
ELOISA,0.007,2.759,1
CELESTINE,0.007,2.766,2
CAREN,0.007,2.773,3
MALISSA,0.007,2.780,4
LONA,0.007,2.786,5
CHANTEL,0.007,2.793,6
SHELLIE,0.007,2.800,7
MARISELA,0.007,2.807,8
LEORA,0.007,2.814,9
AGATHA,0.007,2.820,0
SOLEDAD,0.007,2.827,1
MIGDALIA,0.007,2.834,2
IVETTE,0.007,2.840,3
CHRISTEN,0.007,2.847,4
ATHENA,0.007,2.854,5
JANEL,0.007,2.861,6
CHLOE,0.007,2.867,7
VEDA,0.007,2.874,8
PATTIE,0.007,2.881,9
TESSIE,0.007,2.887,0
TERA,0.007,2.894,1
MARILYNN,0.007,2.901,2
LUCRETIA,0.007,2.907,3
KARRIE,0.007,2.914,4
DINAH,0.007,2.920,5
DANIELA,0.007,2.927,6
ALECIA,0.007,2.934,7
ADELINA,0.007,2.940,8
VERNICE,0.007,2.947,9
SHIELA,0.007,2.953,0
PORTIA,0.007,2.960,1
MERRY,0.007,2.967,2
LASHAWN,0.007,2.973,3
DEVON,0.007,2.980,4
DARA,0.007,2.986,5
TAWANA,0.007,2.993,6
OMA,0.007,2.999,7
VERDA,0.007,3.006,8
CHRISTIN,0.007,3.012,9
ALENE,0.007,3.019,0
ZELLA,0.006,3.025,1
SANDI,0.006,3.032,2
RAFAELA,0.006,3.038,3
MAYA,0.006,3.045,4
KIRA,0.006,3.051,5
CANDIDA,0.006,3.058,6
ALVINA,0.006,3.064,7
SUZAN,0.006,3.071,8
SHAYLA,0.006,3.077,9
LYN,0.006,3.083,0
LETTIE,0.006,3.090,1
ALVA,0.006,3.096,2
SAMATHA,0.006,3.103,3
ORALIA,0.006,3.109,4
MATILDE,0.006,3.115,5
MADONNA,0.006,3.122,6
LARISSA,0.006,3.128,7
VESTA,0.006,3.134,8
RENITA,0.006,3.141,9
INDIA,0.006,3.147,0
DELOIS,0.006,3.153,1
SHANDA,0.006,3.159,2
PHILLIS,0.006,3.166,3
LORRI,0.006,3.172,4
ERLINDA,0.006,3.178,5
CRUZ,0.006,3.185,6
CATHRINE,0.006,3.191,7
BARB,0.006,3.197,8
ZOE,0.006,3.203,9
ISABELL,0.006,3.210,0
IONE,0.006,3.216,1
GISELA,0.006,3.222,2
CHARLIE,0.006,3.228,3
VALENCIA,0.006,3.235,4
ROXANNA,0.006,3.241,5
MAYME,0.006,3.247,6
KISHA,0.006,3.253,7
ELLIE,0.006,3.259,8
MELLISSA,0.006,3.266,9
DORRIS,0.006,3.272,0
DALIA,0.006,3.278,1
BELLA,0.006,3.284,2
ANNETTA,0.006,3.290,3
ZOILA,0.006,3.296,4
RETA,0.006,3.302,5
REINA,0.006,3.308,6
LAURETTA,0.006,3.315,7
KYLIE,0.006,3.321,8
CHRISTAL,0.006,3.327,9
PILAR,0.006,3.333,0
CHARLA,0.006,3.339,1
ELISSA,0.006,3.345,2
TIFFANI,0.006,3.351,3
TANA,0.006,3.357,4
PAULINA,0.006,3.363,5
LEOTA,0.006,3.369,6
BREANNA,0.006,3.375,7
JAYME,0.006,3.381,8
CARMEL,0.006,3.387,9
VERNELL,0.006,3.393,0
TOMASA,0.006,3.399,1
MANDI,0.006,3.405,2
DOMINGA,0.006,3.411,3
SANTA,0.006,3.417,4
MELODIE,0.006,3.423,5
LURA,0.006,3.429,6
ALEXA,0.006,3.435,7
TAMELA,0.006,3.441,8
RYAN,0.006,3.447,9
MIRNA,0.006,3.453,0
KERRIE,0.006,3.458,1
VENUS,0.006,3.464,2
NOEL,0.006,3.470,3
FELICITA,0.006,3.476,4
CRISTY,0.006,3.482,5
CARMELITA,0.006,3.488,6
BERNIECE,0.006,3.494,7
ANNEMARIE,0.006,3.500,8
TIARA,0.006,3.505,9
ROSEANNE,0.006,3.511,0
MISSY,0.006,3.517,1
CORI,0.006,3.523,2
ROXANA,0.006,3.529,3
PRICILLA,0.006,3.535,4
KRISTAL,0.006,3.540,5
JUNG,0.006,3.546,6
ELYSE,0.006,3.552,7
HAYDEE,0.006,3.558,8
ALETHA,0.006,3.564,9
BETTINA,0.006,3.569,0
MARGE,0.006,3.575,1
GILLIAN,0.006,3.581,2
FILOMENA,0.006,3.586,3
CHARLES,0.006,3.592,4
ZENAIDA,0.006,3.598,5
HARRIETTE,0.006,3.603,6
CARIDAD,0.006,3.609,7
VADA,0.006,3.615,8
UNA,0.006,3.620,9
ARETHA,0.006,3.626,0
PEARLINE,0.006,3.632,1
MARJORY,0.006,3.637,2
MARCELA,0.006,3.643,3
FLOR,0.006,3.648,4
EVETTE,0.006,3.654,5
ELOUISE,0.006,3.659,6
ALINA,0.006,3.665,7
TRINIDAD,0.006,3.671,8
DAVID,0.006,3.676,9
DAMARIS,0.006,3.682,0
CATHARINE,0.006,3.687,1
CARROLL,0.006,3.693,2
BELVA,0.006,3.698,3
NAKIA,0.005,3.704,4
MARLENA,0.005,3.709,5
LUANNE,0.005,3.715,6
LORINE,0.005,3.720,7
KARON,0.005,3.726,8
DORENE,0.005,3.731,9
DANITA,0.005,3.737,0
BRENNA,0.005,3.742,1
TATIANA,0.005,3.748,2
SAMMIE,0.005,3.753,3
LOUANN,0.005,3.759,4
LOREN,0.005,3.764,5
JULIANNA,0.005,3.770,6
ANDRIA,0.005,3.775,7
PHILOMENA,0.005,3.780,8
LUCILA,0.005,3.786,9
LEONORA,0.005,3.791,0
DOVIE,0.005,3.797,1
ROMONA,0.005,3.802,2
MIMI,0.005,3.808,3
JACQUELIN,0.005,3.813,4
GAYE,0.005,3.818,5
TONJA,0.005,3.824,6
MISTI,0.005,3.829,7
JOE,0.005,3.835,8
GENE,0.005,3.840,9
CHASTITY,0.005,3.845,0
STACIA,0.005,3.851,1
ROXANN,0.005,3.856,2
MICAELA,0.005,3.861,3
NIKITA,0.005,3.867,4
MEI,0.005,3.872,5
VELDA,0.005,3.877,6
MARLYS,0.005,3.882,7
JOHNNA,0.005,3.888,8
AURA,0.005,3.893,9
LAVERN,0.005,3.898,0
IVONNE,0.005,3.903,1
HAYLEY,0.005,3.909,2
NICKI,0.005,3.914,3
MAJORIE,0.005,3.919,4
HERLINDA,0.005,3.924,5
GEORGE,0.005,3.930,6
ALPHA,0.005,3.935,7
YADIRA,0.005,3.940,8
PERLA,0.005,3.945,9
GREGORIA,0.005,3.950,0
DANIEL,0.005,3.955,1
ANTONETTE,0.005,3.961,2
SHELLI,0.005,3.966,3
MOZELLE,0.005,3.971,4
MARIAH,0.005,3.976,5
JOELLE,0.005,3.981,6
CORDELIA,0.005,3.986,7
JOSETTE,0.005,3.992,8
CHIQUITA,0.005,3.997,9
TRISTA,0.005,4.002,0
LOUIS,0.005,4.007,1
LAQUITA,0.005,4.012,2
GEORGIANA,0.005,4.017,3
CANDI,0.005,4.022,4
SHANON,0.005,4.027,5
LONNIE,0.005,4.032,6
HILDEGARD,0.005,4.037,7
CECIL,0.005,4.042,8
VALENTINA,0.005,4.047,9
STEPHANY,0.005,4.052,0
MAGDA,0.005,4.057,1
KAROL,0.005,4.062,2
GERRY,0.005,4.067,3
GABRIELLA,0.005,4.072,4
TIANA,0.005,4.077,5
ROMA,0.005,4.082,6
RICHELLE,0.005,4.087,7
RAY,0.005,4.092,8
PRINCESS,0.005,4.097,9
OLETA,0.005,4.102,0
JACQUE,0.005,4.107,1
IDELLA,0.005,4.112,2
ALAINA,0.005,4.117,3
SUZANNA,0.005,4.122,4
JOVITA,0.005,4.127,5
BLAIR,0.005,4.132,6
TOSHA,0.005,4.137,7
RAVEN,0.005,4.142,8
NEREIDA,0.005,4.147,9
MARLYN,0.005,4.152,0
KYLA,0.005,4.157,1
JOSEPH,0.005,4.162,2
DELFINA,0.005,4.167,3
TENA,0.005,4.172,4
STEPHENIE,0.005,4.177,5
SABINA,0.005,4.182,6
NATHALIE,0.005,4.186,7
MARCELLE,0.005,4.191,8
GERTIE,0.005,4.196,9
DARLEEN,0.005,4.201,0
THEA,0.005,4.206,1
SHARONDA,0.005,4.211,2
SHANTEL,0.005,4.216,3
BELEN,0.005,4.221,4
VENESSA,0.005,4.225,5
ROSALINA,0.005,4.230,6
ONA,0.005,4.235,7
GENOVEVA,0.005,4.240,8
COREY,0.005,4.245,9
CLEMENTINE,0.005,4.250,0
ROSALBA,0.005,4.254,1
RENATE,0.005,4.259,2
RENATA,0.005,4.264,3
MI,0.005,4.269,4
IVORY,0.005,4.274,5
GEORGIANNA,0.005,4.278,6
FLOY,0.005,4.283,7
DORCAS,0.005,4.288,8
ARIANA,0.005,4.293,9
TYRA,0.005,4.298,0
THEDA,0.005,4.302,1
MARIAM,0.005,4.307,2
JULI,0.005,4.312,3
JESICA,0.005,4.317,4
DONNIE,0.005,4.321,5
VIKKI,0.005,4.326,6
VERLA,0.005,4.331,7
ROSELYN,0.005,4.336,8
MELVINA,0.005,4.340,9
JANNETTE,0.005,4.345,0
GINNY,0.005,4.350,1
DEBRAH,0.005,4.355,2
CORRIE,0.005,4.359,3
ASIA,0.005,4.364,4
VIOLETA,0.005,4.369,5
MYRTIS,0.005,4.374,6
LATRICIA,0.005,4.378,7
COLLETTE,0.005,4.383,8
CHARLEEN,0.005,4.388,9
ANISSA,0.005,4.392,0
VIVIANA,0.005,4.397,1
TWYLA,0.005,4.402,2
PRECIOUS,0.005,4.406,3
NEDRA,0.005,4.411,4
LATONIA,0.005,4.416,5
LAN,0.005,4.420,6
HELLEN,0.005,4.425,7
FABIOLA,0.005,4.430,8
ANNAMARIE,0.005,4.435,9
ADELL,0.005,4.439,0
SHARYN,0.005,4.444,1
CHANTAL,0.005,4.448,2
NIKI,0.005,4.453,3
MAUD,0.005,4.458,4
LIZETTE,0.005,4.462,5
LINDY,0.005,4.467,6
KIA,0.005,4.472,7
KESHA,0.005,4.476,8
JEANA,0.005,4.481,9
DANELLE,0.005,4.485,0
CHARLINE,0.005,4.490,1
CHANEL,0.005,4.495,2
CARROL,0.005,4.499,3
VALORIE,0.005,4.504,4
LIA,0.005,4.508,5
DORTHA,0.005,4.513,6
CRISTAL,0.005,4.518,7
SUNNY,0.005,4.522,8
LEONE,0.005,4.527,9
LEILANI,0.005,4.531,0
GERRI,0.005,4.536,1
DEBI,0.005,4.540,2
ANDRA,0.005,4.545,3
KESHIA,0.005,4.549,4
IMA,0.005,4.554,5
EULALIA,0.005,4.558,6
EASTER,0.005,4.563,7
DULCE,0.005,4.568,8
NATIVIDAD,0.004,4.572,9
LINNIE,0.004,4.577,0
KAMI,0.004,4.581,1
GEORGIE,0.004,4.586,2
CATINA,0.004,4.590,3
BROOK,0.004,4.594,4
ALDA,0.004,4.599,5
WINNIFRED,0.004,4.603,6
SHARLA,0.004,4.608,7
RUTHANN,0.004,4.612,8
MEAGHAN,0.004,4.617,9
MAGDALENE,0.004,4.621,0
LISSETTE,0.004,4.626,1
ADELAIDA,0.004,4.630,2
VENITA,0.004,4.635,3
TRENA,0.004,4.639,4
SHIRLENE,0.004,4.643,5
SHAMEKA,0.004,4.648,6
ELIZEBETH,0.004,4.652,7
DIAN,0.004,4.657,8
SHANTA,0.004,4.661,9
MICKEY,0.004,4.666,0
LATOSHA,0.004,4.670,1
CARLOTTA,0.004,4.674,2
WINDY,0.004,4.679,3
SOON,0.004,4.683,4
ROSINA,0.004,4.687,5
MARIANN,0.004,4.692,6
LEISA,0.004,4.696,7
JONNIE,0.004,4.701,8
DAWNA,0.004,4.705,9
CATHIE,0.004,4.709,0
BILLY,0.004,4.714,1
ASTRID,0.004,4.718,2
SIDNEY,0.004,4.722,3
LAUREEN,0.004,4.726,4
JANEEN,0.004,4.731,5
HOLLI,0.004,4.735,6
FAWN,0.004,4.739,7
VICKEY,0.004,4.744,8
TERESSA,0.004,4.748,9
SHANTE,0.004,4.752,0
RUBYE,0.004,4.756,1
MARCELINA,0.004,4.761,2
CHANDA,0.004,4.765,3
CARY,0.004,4.769,4
TERESE,0.004,4.774,5
SCARLETT,0.004,4.778,6
MARTY,0.004,4.782,7
MARNIE,0.004,4.786,8
LULU,0.004,4.790,9
LISETTE,0.004,4.795,0
JENIFFER,0.004,4.799,1
ELENOR,0.004,4.803,2
DORINDA,0.004,4.807,3
DONITA,0.004,4.812,4
CARMAN,0.004,4.816,5
BERNITA,0.004,4.820,6
ALTAGRACIA,0.004,4.824,7
ALETA,0.004,4.829,8
ADRIANNA,0.004,4.833,9
ZORAIDA,0.004,4.837,0
RONNIE,0.004,4.841,1
NICOLA,0.004,4.845,2
LYNDSEY,0.004,4.850,3
KENDALL,0.004,4.854,4
JANINA,0.004,4.858,5
CHRISSY,0.004,4.862,6
AMI,0.004,4.867,7
STARLA,0.004,4.871,8
PHYLIS,0.004,4.875,9
PHUONG,0.004,4.879,0
KYRA,0.004,4.883,1
CHARISSE,0.004,4.887,2
BLANCH,0.004,4.892,3
SANJUANITA,0.004,4.896,4
RONA,0.004,4.900,5
NANCI,0.004,4.904,6
MARILEE,0.004,4.908,7
MARANDA,0.004,4.912,8
CORY,0.004,4.916,9
BRIGETTE,0.004,4.921,0
SANJUANA,0.004,4.925,1
MARITA,0.004,4.929,2
KASSANDRA,0.004,4.933,3
JOYCELYN,0.004,4.937,4
IRA,0.004,4.941,5
FELIPA,0.004,4.945,6
CHELSIE,0.004,4.949,7
BONNY,0.004,4.954,8
MIREYA,0.004,4.958,9
LORENZA,0.004,4.962,0
KYONG,0.004,4.966,1
ILEANA,0.004,4.970,2
CANDELARIA,0.004,4.974,3
TONY,0.004,4.978,4
TOBY,0.004,4.982,5
SHERIE,0.004,4.986,6
OK,0.004,4.990,7
MARK,0.004,4.994,8
LUCIE,0.004,4.998,9
LEATRICE,0.004,5.002,0
LAKESHIA,0.004,5.006,1
GERDA,0.004,5.010,2
EDIE,0.004,5.014,3
BAMBI,0.004,5.018,4
MARYLIN,0.004,5.023,5
LAVON,0.004,5.027,6
HORTENSE,0.004,5.031,7
GARNET,0.004,5.035,8
EVIE,0.004,5.039,9
TRESSA,0.004,5.043,0
SHAYNA,0.004,5.047,1
LAVINA,0.004,5.051,2
KYUNG,0.004,5.055,3
JEANETTA,0.004,5.059,4
SHERRILL,0.004,5.062,5
SHARA,0.004,5.066,6
PHYLISS,0.004,5.070,7
MITTIE,0.004,5.074,8
ANABEL,0.004,5.078,9
ALESIA,0.004,5.082,0
THUY,0.004,5.086,1
TAWANDA,0.004,5.090,2
RICHARD,0.004,5.094,3
JOANIE,0.004,5.098,4
TIFFANIE,0.004,5.102,5
LASHANDA,0.004,5.106,6
KARISSA,0.004,5.110,7
ENRIQUETA,0.004,5.114,8
DARIA,0.004,5.117,9
DANIELLA,0.004,5.121,0
CORINNA,0.004,5.125,1
ALANNA,0.004,5.129,2
ABBEY,0.004,5.133,3
ROXANE,0.004,5.137,4
ROSEANNA,0.004,5.141,5
MAGNOLIA,0.004,5.145,6
LIDA,0.004,5.148,7
KYLE,0.004,5.152,8
JOELLEN,0.004,5.156,9
ERA,0.004,5.160,0
CORAL,0.004,5.164,1
CARLEEN,0.004,5.168,2
TRESA,0.004,5.172,3
PEGGIE,0.004,5.175,4
NOVELLA,0.004,5.179,5
NILA,0.004,5.183,6
MAYBELLE,0.004,5.187,7
JENELLE,0.004,5.191,8
CARINA,0.004,5.195,9
NOVA,0.004,5.198,0
MELINA,0.004,5.202,1
MARQUERITE,0.004,5.206,2
MARGARETTE,0.004,5.210,3
JOSEPHINA,0.004,5.214,4
EVONNE,0.004,5.217,5
DEVIN,0.004,5.221,6
CINTHIA,0.004,5.225,7
ALBINA,0.004,5.229,8
TOYA,0.004,5.233,9
TAWNYA,0.004,5.236,0
SHERITA,0.004,5.240,1
SANTOS,0.004,5.244,2
MYRIAM,0.004,5.248,3
LIZABETH,0.004,5.251,4
LISE,0.004,5.255,5
KEELY,0.004,5.259,6
JENNI,0.004,5.263,7
GISELLE,0.004,5.266,8
CHERYLE,0.004,5.270,9
ARDITH,0.004,5.274,0
ARDIS,0.004,5.278,1
ALESHA,0.004,5.282,2
ADRIANE,0.004,5.285,3
SHAINA,0.004,5.289,4
LINNEA,0.004,5.293,5
KAROLYN,0.004,5.297,6
HONG,0.004,5.300,7
FLORIDA,0.004,5.304,8
FELISHA,0.004,5.308,9
DORI,0.004,5.311,0
DARCI,0.004,5.315,1
ARTIE,0.004,5.319,2
ARMIDA,0.004,5.323,3
ZOLA,0.004,5.326,4
XIOMARA,0.004,5.330,5
VERGIE,0.004,5.334,6
SHAMIKA,0.004,5.338,7
NENA,0.004,5.341,8
NANNETTE,0.004,5.345,9
MAXIE,0.004,5.349,0
LOVIE,0.004,5.352,1
JEANE,0.004,5.356,2
JAIMIE,0.004,5.360,3
INGE,0.004,5.363,4
FARRAH,0.004,5.367,5
ELAINA,0.004,5.371,6
CAITLYN,0.004,5.375,7
STARR,0.004,5.378,8
FELICITAS,0.004,5.382,9
CHERLY,0.004,5.386,0
CARYL,0.004,5.389,1
YOLONDA,0.004,5.393,2
YASMIN,0.004,5.397,3
TEENA,0.004,5.400,4
PRUDENCE,0.004,5.404,5
PENNIE,0.004,5.407,6
NYDIA,0.004,5.411,7
MACKENZIE,0.004,5.415,8
ORPHA,0.004,5.418,9
MARVEL,0.004,5.422,0
LIZBETH,0.004,5.426,1
LAURETTE,0.004,5.429,2
JERRIE,0.004,5.433,3
HERMELINDA,0.004,5.436,4
CAROLEE,0.004,5.440,5
TIERRA,0.004,5.444,6
MIRIAN,0.004,5.447,7
META,0.004,5.451,8
MELONY,0.004,5.454,9
KORI,0.004,5.458,0
JENNETTE,0.004,5.462,1
JAMILA,0.004,5.465,2
ENA,0.004,5.469,3
ANH,0.004,5.472,4
YOSHIKO,0.004,5.476,5
SUSANNAH,0.004,5.479,6
SALINA,0.004,5.483,7
RHIANNON,0.004,5.486,8
JOLEEN,0.004,5.490,9
CRISTINE,0.004,5.494,0
ASHTON,0.004,5.497,1
ARACELY,0.004,5.501,2
TOMEKA,0.004,5.504,3
SHALONDA,0.004,5.508,4
MARTI,0.004,5.511,5
LACIE,0.004,5.515,6
KALA,0.004,5.518,7
JADA,0.004,5.522,8
ILSE,0.004,5.525,9
HAILEY,0.004,5.529,0
BRITTANI,0.004,5.532,1
ZONA,0.003,5.536,2
SYBLE,0.003,5.539,3
SHERRYL,0.003,5.543,4
RANDY,0.003,5.546,5
NIDIA,0.003,5.550,6
MARLO,0.003,5.553,7
KANDICE,0.003,5.557,8
KANDI,0.003,5.560,9
DEB,0.003,5.564,0
DEAN,0.003,5.567,1
AMERICA,0.003,5.571,2
ALYCIA,0.003,5.574,3
TOMMY,0.003,5.578,4
RONNA,0.003,5.581,5
NORENE,0.003,5.585,6
MERCY,0.003,5.588,7
JOSE,0.003,5.591,8
INGEBORG,0.003,5.595,9
GIOVANNA,0.003,5.598,0
GEMMA,0.003,5.602,1
CHRISTEL,0.003,5.605,2
AUDRY,0.003,5.609,3
ZORA,0.003,5.612,4
VITA,0.003,5.616,5
VAN,0.003,5.619,6
TRISH,0.003,5.622,7
STEPHAINE,0.003,5.626,8
SHIRLEE,0.003,5.629,9
SHANIKA,0.003,5.633,0
MELONIE,0.003,5.636,1
MAZIE,0.003,5.639,2
JAZMIN,0.003,5.643,3
INGA,0.003,5.646,4
HOA,0.003,5.650,5
HETTIE,0.003,5.653,6
GERALYN,0.003,5.657,7
FONDA,0.003,5.660,8
ESTRELLA,0.003,5.663,9
ADELLA,0.003,5.667,0
SU,0.003,5.670,1
SARITA,0.003,5.674,2
RINA,0.003,5.677,3
MILISSA,0.003,5.680,4
MARIBETH,0.003,5.684,5
GOLDA,0.003,5.687,6
EVON,0.003,5.691,7
ETHELYN,0.003,5.694,8
ENEDINA,0.003,5.697,9
CHERISE,0.003,5.701,0
CHANA,0.003,5.704,1
VELVA,0.003,5.708,2
TAWANNA,0.003,5.711,3
SADE,0.003,5.714,4
MIRTA,0.003,5.718,5
LI,0.003,5.721,6
KARIE,0.003,5.724,7
JACINTA,0.003,5.728,8
ELNA,0.003,5.731,9
DAVINA,0.003,5.734,0
CIERRA,0.003,5.738,1
ASHLIE,0.003,5.741,2
ALBERTHA,0.003,5.744,3
TANESHA,0.003,5.748,4
STEPHANI,0.003,5.751,5
