"Paul Barford"
"Philipp Koehn"
"Alexander Gray"
"Yoav Shoham"
"Ellis Horowitz"
"Westley Weimer"
"Magdalena Balazinska"
"Svetlana Lazebnik"
"Dezhen Song"
"Satish Narayanasamy"
"Umesh Vazirani"
"Dragomir Radev"
"Margaret H. Wright"
"Luca Daniel"
"Michael Casey"
"Frank Mueller"
"Anna Lysyanskaya"
"Karsten Schwan"
"Michael Arbib"
"Daniel Kane"
"Don Perlis"
"John Hollerbach"
"Thomas Vidick"
"John Anderson"
"Mark S. Ackerman"
"Michael O'Donnell"
"Martin Plonus"
"John Criswell"
"Robert Tarjan"
"Amin Vahdat"
"Jack Tumblin"
"Brian Kulis"
"Collin Stultz"
"Shachar Lovett"
"Luis VonAhn"
"Bruce Walker"
"Ralph Grishman"
"Scott Rixner"
"Oren Etzioni"
"Eric Price"
"Nikolaos Papanikolopoulos"
"George Karypis"
"Vladimir Jojic"
"Scott Mahlke"
"Bill Dally"
"Donald Loveland"
"Han-Wei Shen"
"Alexis Battle"
"Stephen M. Thebaut"
"Randy Avent"
"Jose A.B. Fortes"
"Hongyuan Zha"
"Assaf J. Kfoury"
"Vladimir Rokhlin"
"Erik Sudderth"
"Richard Korf"
"Omer Egecioglu"
"Alex Berg"
"Calvin Lin"
"Buster Dunsmore"
"Gregory Hager"
"Eugene Stark"
"Matt Blaze"
"Demosthenis Teneketzis"
"Jeff Trinkle"
"Yanif Ahmad"
"Gagan Agrawal"
"Ahmed Sameh"
"William Enck"
"Amelie Marian"
"Michael Walfish"
"Tian He"
"Daniel S. Hirschberg"
"Christopher Umans"
"Martin Hardwick"
"Raquel Urtasun"
"Christopher Dyer"
"Todd Millstein"
"Yin Zhang"
"Alex Borgida"
"Alan V Sahakian"
"Glenn Reinman"
"Alex C. Snoeren"
"Lorenzo Alvisi"
"Steven Swanson"
"Scott C. Schmidler"
"Sofya Raskhodnikova"
"Ashok Agrawala"
"Chang-Tien Lu"
"Shahram Ghandeharizadeh"
"Stefano Soatto"
"Jaswinder Singh"
"Erin Parker"
"Svetlana Yarosh"
"Sadik Esener"
"Huan Liu"
"James A. Fogarty"
"Elliot Anshelevich"
"Leonard J. Schulman"
"Daisy Zhe Wang"
"Yechiam Yemini"
"Joseph M. Hellerstein"
"Mahesh Viswanathan"
"Zvonimir Rakamaric"
"E. Gun Sirer"
"David Sontag"
"Rodrigo Fonseca"
"Michael Jordan"
"Chris M. Jermaine"
"Hari Balakrishnan"
"Mohamed G. Gouda"
"Paul S. Rosenbloom"
"Ryan Kastner"
"Paul Valiant"
"Michael Ferris"
"Michael Taylor"
"Madhav Marathe"
"Joseph N. Wilson"
"Klaus Mueller"
"Annie Liu"
"Maria Balcan"
"Anupam Datta"
"Manijeh Razeghi"
"Anshul Kundaje"
"Daniel Stefankovic"
"Ronald E. Parr"
"Sibel Adali"
"Jack C Wileden"
"Kayvon Fatahalian"
"Polo Chau"
"Srini Devadas"
"Vipin Kumar"
"Jennifer Golbeck"
"Minlan Yu"
"Leman Akoglu"
"Bharat Bhargava"
"Shivakant Mishra"
"Michael Neff"
"Laurent Itti"
"Jeffrey Foster"
"Lorenzo Torresani"
"Raj Jain"
"David A. Padua"
"Andrea Thomaz"
"Kevin Chen-Chuan Chang"
"Georgios Fainekos"
"John Mitchell"
"Ethan Katz-Bassett"
"Rida Bazzi"
"Brian A. Barsky"
"Malik Magdon-Ismail"
"Daniel A. Spielman"
"Kannan Srinivasan"
"Erez Zadok"
"S. Felix Wu"
"Steve Marschner"
"H.T. Kung"
"Cliff Shaffer"
"Sampath Kannan"
